Student ID,Age,Gender,Question ID,Topic,Difficulty Level,Question Text,Correct Answer,Response,Correct,Response Time (s),Confidence Level,Total Questions Answered,Accuracy (%),Average Response Time (s),Knowledge Gaps,Next Question Difficulty,Suggested Study Topics,Personalized Study Plan
5178,16,Male,Q63,Science,Medium,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,26,5,23,89,11,Literature,Medium,Science,Focus on practice questions
5179,17,Female,Q68,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,22,4,11,90,9,Geography,Medium,Physics,Review fundamental principles
5180,15,Male,Q56,Mathematics,Medium,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,5,2,5,86,8,Geography,Easy,Biology,Understand mathematical formulas
5181,18,Female,Q97,General Knowledge,Medium,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,16,3,9,73,18,Chemistry,Hard,Literature,Study major scientific concepts
5182,15,Female,Q34,Geography,Hard,What is the capital of France?,Paris,Paris,1,11,3,5,72,9,Science,Medium,History,Focus on practice questions
5183,17,Female,Q81,Technology,Easy,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,27,2,21,91,9,Literature,Hard,Geography,Understand mathematical formulas
5184,18,Female,Q24,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,21,4,9,89,17,Math,Hard,Biology,Study major scientific concepts
5185,17,Male,Q6,General Knowledge,Easy,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,19,5,7,90,17,Literature,Easy,Biology,Understand mathematical formulas
5186,17,Female,Q50,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,8,3,21,75,11,Science,Hard,Literature,Understand mathematical formulas
5187,17,Female,Q13,Mathematics,Medium,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,20,1,9,89,20,Math,Easy,Biology,Understand mathematical formulas
5188,17,Female,Q95,Geography,Easy,What is the capital of France?,Paris,Paris,1,27,3,12,92,13,Literature,Medium,Chemistry,Understand mathematical formulas
5189,15,Male,Q18,General Knowledge,Hard,Which is the largest planet in our solar system?,Jupiter,Incorrect,0,26,2,6,87,11,Physics,Hard,Literature,Focus on practice questions
5190,18,Male,Q66,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,30,2,20,94,18,Literature,Easy,Math,Learn about historical events
5191,15,Female,Q61,Mathematics,Medium,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,10,3,9,84,15,Algebra,Easy,Biology,Review fundamental principles
5192,18,Female,Q50,Mathematics,Medium,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,29,1,17,81,8,History,Hard,Physics,Review fundamental principles
5193,15,Female,Q18,General Knowledge,Easy,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,21,2,25,82,20,Chemistry,Hard,Biology,Learn about historical events
5194,15,Female,Q89,Science,Easy,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,17,5,24,80,19,Algebra,Medium,Algebra,Review fundamental principles
5195,15,Male,Q13,General Knowledge,Hard,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,15,2,13,83,19,Literature,Medium,Literature,Focus on practice questions
5196,17,Male,Q80,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,17,4,17,92,16,Physics,Medium,Geography,Study major scientific concepts
5197,15,Female,Q17,Mathematics,Easy,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,6,3,11,77,10,Math,Easy,Math,Study major scientific concepts
5198,16,Female,Q15,Mathematics,Easy,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,22,4,8,83,10,Algebra,Easy,Biology,Learn about historical events
5199,16,Male,Q3,Science,Easy,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,28,1,18,74,18,Literature,Easy,Biology,Study major scientific concepts
5200,16,Female,Q66,Mathematics,Easy,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,25,1,15,74,19,Biology,Easy,Biology,Study major scientific concepts
5201,18,Female,Q42,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,18,1,15,94,8,Literature,Easy,Geography,Review fundamental principles
5202,18,Male,Q27,Technology,Hard,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,18,4,17,83,18,Math,Hard,Geography,Understand mathematical formulas
5203,15,Male,Q7,Geography,Hard,What is the capital of France?,Paris,Paris,1,18,3,14,93,8,Math,Medium,Physics,Focus on practice questions
5204,17,Female,Q99,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,15,5,8,89,20,Biology,Easy,Geography,Learn about historical events
5205,17,Male,Q50,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,24,1,22,70,19,Math,Easy,Science,Focus on practice questions
5206,18,Female,Q15,General Knowledge,Medium,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,30,5,13,86,18,History,Easy,Biology,Learn about historical events
5207,17,Male,Q34,Technology,Hard,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,27,2,8,75,10,Biology,Medium,Algebra,Focus on practice questions
5208,17,Male,Q39,General Knowledge,Hard,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,16,5,18,91,8,Algebra,Easy,Literature,Review fundamental principles
5209,17,Female,Q14,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,10,2,10,78,12,Literature,Medium,Chemistry,Focus on practice questions
5210,17,Male,Q40,Geography,Easy,What is the capital of France?,Paris,Paris,1,22,1,12,92,12,Science,Hard,Math,Study major scientific concepts
5211,17,Female,Q95,Geography,Hard,What is the capital of France?,Paris,Paris,1,21,5,7,88,17,Math,Medium,Chemistry,Review fundamental principles
5212,16,Male,Q87,Technology,Hard,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,12,5,16,76,12,Biology,Hard,Literature,Learn about historical events
5213,18,Female,Q19,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,18,2,13,71,9,Physics,Medium,Biology,Focus on practice questions
5214,18,Female,Q50,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,23,3,10,70,19,Biology,Easy,Science,Focus on practice questions
5215,15,Female,Q10,Geography,Medium,What is the capital of France?,Paris,Incorrect,0,21,4,7,89,12,Chemistry,Easy,Science,Understand mathematical formulas
5216,16,Male,Q74,Technology,Hard,Who is the founder of Microsoft?,Bill Gates,Incorrect,0,13,2,6,75,10,Chemistry,Medium,Biology,Understand mathematical formulas
5217,18,Female,Q60,Geography,Easy,What is the capital of France?,Paris,Paris,1,28,4,13,83,18,Physics,Hard,Science,Learn about historical events
5218,18,Female,Q9,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,6,5,9,89,15,Literature,Easy,Science,Understand mathematical formulas
5219,16,Male,Q54,Mathematics,Hard,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,18,2,13,87,13,Science,Easy,Science,Focus on practice questions
5220,15,Male,Q25,History,Hard,Who was the first President of the United States?,George Washington,George Washington,1,23,5,22,91,9,History,Hard,Geography,Review fundamental principles
5221,15,Male,Q91,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,15,2,12,94,14,Biology,Easy,Literature,Learn about historical events
5222,16,Female,Q60,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,21,2,9,92,20,History,Hard,Biology,Study major scientific concepts
5223,15,Female,Q93,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,14,1,24,74,16,Chemistry,Easy,Literature,Study major scientific concepts
5224,16,Female,Q5,Geography,Easy,What is the capital of France?,Paris,Paris,1,10,3,22,80,20,Chemistry,Medium,Algebra,Learn about historical events
5225,17,Male,Q45,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,13,5,16,83,20,Chemistry,Easy,Physics,Focus on practice questions
5226,15,Male,Q15,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,17,4,12,92,19,History,Easy,Science,Understand mathematical formulas
5227,17,Male,Q89,Geography,Easy,What is the capital of France?,Paris,Paris,1,19,1,24,77,16,History,Hard,Algebra,Learn about historical events
5228,15,Female,Q10,Mathematics,Medium,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,8,2,5,90,11,Algebra,Medium,Biology,Learn about historical events
5229,17,Male,Q100,Mathematics,Hard,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,8,5,16,74,10,History,Easy,Algebra,Review fundamental principles
5230,16,Female,Q42,Science,Easy,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,26,4,14,80,10,Physics,Hard,Biology,Focus on practice questions
5231,15,Female,Q47,General Knowledge,Easy,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,27,4,12,72,14,Math,Hard,Biology,Review fundamental principles
5232,16,Female,Q45,General Knowledge,Easy,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,26,2,25,72,18,Algebra,Medium,History,Focus on practice questions
5233,17,Female,Q94,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,26,4,15,90,10,Literature,Hard,History,Focus on practice questions
5234,18,Female,Q38,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,11,1,14,85,19,History,Medium,Science,Understand mathematical formulas
5235,17,Male,Q56,Mathematics,Medium,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,19,1,17,70,9,Geography,Hard,Math,Learn about historical events
5236,17,Female,Q99,History,Hard,Who was the first President of the United States?,George Washington,George Washington,1,24,3,7,81,16,Math,Easy,Geography,Study major scientific concepts
5237,16,Male,Q75,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,5,2,24,85,18,Biology,Medium,Algebra,Review fundamental principles
5238,15,Male,Q5,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Incorrect,0,16,5,18,81,13,Physics,Easy,Biology,Review fundamental principles
5239,17,Female,Q8,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,12,1,11,80,13,Algebra,Easy,Math,Understand mathematical formulas
5240,18,Male,Q16,Technology,Easy,Who is the founder of Microsoft?,Bill Gates,Incorrect,0,18,3,12,84,10,Geography,Hard,Physics,Learn about historical events
5241,15,Male,Q97,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Incorrect,0,11,3,24,78,19,History,Medium,Literature,Understand mathematical formulas
5242,16,Female,Q96,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,29,4,9,72,13,Chemistry,Easy,Math,Review fundamental principles
5243,17,Female,Q64,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,26,5,8,91,15,Physics,Medium,History,Study major scientific concepts
5244,17,Male,Q23,History,Hard,Who was the first President of the United States?,George Washington,George Washington,1,21,2,7,74,18,Geography,Easy,Literature,Study major scientific concepts
5245,16,Male,Q49,Geography,Hard,What is the capital of France?,Paris,Paris,1,6,3,18,86,18,Algebra,Easy,Literature,Understand mathematical formulas
5246,18,Female,Q93,Geography,Hard,What is the capital of France?,Paris,Paris,1,23,2,6,78,19,Literature,Easy,Science,Understand mathematical formulas
5247,17,Male,Q22,Geography,Hard,What is the capital of France?,Paris,Paris,1,10,1,24,94,18,Math,Easy,Physics,Study major scientific concepts
5248,18,Male,Q1,Science,Easy,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,30,1,22,87,11,Literature,Medium,Geography,Focus on practice questions
5249,16,Male,Q98,General Knowledge,Medium,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,8,1,12,77,12,Algebra,Medium,Physics,Review fundamental principles
5250,18,Male,Q21,Geography,Hard,What is the capital of France?,Paris,Paris,1,29,1,7,86,16,History,Medium,Physics,Understand mathematical formulas
5251,18,Male,Q36,Mathematics,Medium,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,17,4,15,74,15,Biology,Hard,Chemistry,Study major scientific concepts
5252,18,Female,Q58,Technology,Easy,Who is the founder of Microsoft?,Bill Gates,Incorrect,0,25,1,22,90,14,Geography,Medium,Physics,Study major scientific concepts
5253,18,Female,Q65,General Knowledge,Medium,Which is the largest planet in our solar system?,Jupiter,Incorrect,0,5,1,17,80,16,Geography,Easy,Math,Learn about historical events
5254,16,Female,Q7,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,25,4,14,81,18,Math,Medium,Science,Study major scientific concepts
5255,15,Male,Q7,Science,Medium,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,26,2,5,78,17,Physics,Medium,Biology,Focus on practice questions
5256,15,Male,Q83,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,24,1,17,94,9,Geography,Hard,History,Study major scientific concepts
5257,15,Female,Q36,Technology,Hard,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,10,3,8,82,11,Math,Medium,Chemistry,Review fundamental principles
5258,16,Male,Q37,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,13,4,7,92,9,Literature,Easy,Literature,Focus on practice questions
5259,17,Male,Q70,Technology,Easy,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,10,2,15,90,19,Chemistry,Medium,History,Study major scientific concepts
5260,18,Female,Q26,Technology,Hard,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,14,1,25,78,16,Algebra,Easy,Physics,Learn about historical events
5261,17,Female,Q35,History,Hard,Who was the first President of the United States?,George Washington,George Washington,1,13,5,12,72,13,Math,Hard,Math,Review fundamental principles
5262,18,Male,Q67,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,7,2,5,73,8,Algebra,Hard,Algebra,Review fundamental principles
5263,15,Male,Q87,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,5,4,11,83,11,Physics,Easy,Algebra,Review fundamental principles
5264,17,Female,Q60,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,15,5,25,71,10,Biology,Medium,Physics,Understand mathematical formulas
5265,17,Male,Q74,History,Easy,Who was the first President of the United States?,George Washington,Incorrect,0,19,4,23,75,16,Math,Hard,Biology,Learn about historical events
5266,17,Male,Q73,Geography,Hard,What is the capital of France?,Paris,Paris,1,18,3,24,83,20,Biology,Medium,Biology,Review fundamental principles
5267,17,Female,Q94,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,10,2,9,84,18,Geography,Medium,Algebra,Understand mathematical formulas
5268,18,Female,Q78,Geography,Hard,What is the capital of France?,Paris,Paris,1,26,1,10,88,14,History,Medium,Physics,Review fundamental principles
5269,17,Female,Q63,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,22,1,9,83,8,History,Medium,Biology,Study major scientific concepts
5270,15,Male,Q89,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,Incorrect,0,8,4,11,71,16,Literature,Hard,Science,Focus on practice questions
5271,15,Male,Q74,Technology,Easy,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,24,1,5,85,16,Chemistry,Easy,Math,Focus on practice questions
